ID,COUNTRY,ISO,ADMIN_LEVEL_NAME,PCODE,REGION,CATEGORY,MEASURE,TARGETED_POP_GROUP,COMMENTS,DATE_IMPLEMENTED,SOURCE,SOURCE_TYPE,LINK,ENTRY_DATE,Alternative source
1238,Jamaica,JAM,,,Americas,Public health measures,Introduction of quarantine policies,No,All travelers from countries w/ transmission of the COVID-19 are required to self-quarantine for 14 days. Those with symptoms are placed in govt. isolation/quarantine facilities,3/16/20,US Embassy of Jamaica,Government,https://jm.usembassy.gov/covid-19-information-jamaica/,3/21/20,
632,Japan,JPN,,,Asia,Public health measures,Health screenings in airports and border crossings,No,,3/13/20,US Embassy,Government,https://jp.usembassy.gov/health-alert-us-embassy-tokyo-march-13-2020/,3/16/20,
633,Japan,JPN,,,Asia,Movement restrictions,Travel restrictions,Yes,"Non essential travel from foreign nationals who have visited the following the last 14 days: China (Hubei Zhejiang), South Korea (The city of Daegu or the neighbouring county of Cheongo; and the cities of Gyeongsan, Andong, Yeoncheo, and counties of Chilgok, Uiseong, Seongju or Gunwi in North Gyeongsang Province), Iran (Qom Province, Tehran Province, Gilan Province, Alborz Province, Isfahan Province, Qazvin Province, Golestan Province, Semnan Province, Mazandaran Province, Markazi Province, Lorestan Province), Italy (Veneto Region, Emilia Romagna Region, Piemonte Region, Marche Region, Lombardy Region) and San Marino. ",3/13/20,UK Government Travel Advice,Government,https://www.gov.uk/foreign-travel-advice/japan,3/16/20,
685,Jordan,JOR,,,Middle East,Movement restrictions,Flights suspension,No,all flights to and from Jordan will be suspended as of 17 March,3/17/20,US Embassy ,Government,https://jo.usembassy.gov/health-alert-government-of-jordan-suspends-flights-as-of-march-17-march-14-2020/,3/16/20,
686,Jordan,JOR,,,Middle East,Movement restrictions,Border closure ,No,all land and sea border crossings are closed except for cargo traffic,3/17/20,US Embassy ,Government,https://jo.usembassy.gov/covid-19-information/,3/16/20,
687,Jordan,JOR,,,Middle East,Public health measures,Introduction of quarantine policies,Yes,passengers arriving with symptoms have to quarantine for 14 days in a hospital in Amman,3/14/20,US Embassy ,Government,https://jo.usembassy.gov/covid-19-information/,3/16/20,
688,Jordan,JOR,,,Middle East,Movement restrictions,Travel restrictions,Yes,"travellers arriving from China, Iran, Italy or South Korea or have been there 14 days prior to arrival are banned from entering Jordan",3/14/20,US Embassy ,Government,https://jo.usembassy.gov/covid-19-information/,3/16/20,
689,Jordan,JOR,,,Middle East,Public health measures,Introduction of quarantine policies,Yes,all nationals returning have to undergo 14 day quarantine,3/14/20,US Embassy ,Government,https://jo.usembassy.gov/covid-19-information/,3/16/20,
690,Jordan,JOR,,,Middle East,Social distancing,Limit public gatherings,No,suspension of public and social events including weddings and prayer services,3/14/20,US Embassy ,Government,https://jo.usembassy.gov/covid-19-information/,3/16/20,
691,Jordan,JOR,,,Middle East,Movement restrictions,Lockdown of refugee/idp camps,Yes,Syrian refugees camps are put under lockdown with external visitors no longer permitted to enter,3/16/20,TheNational,Media,https://www.thenational.ae/world/mena/coronavirus-jordan-closes-off-syrian-refugee-camps-to-contain-virus-1.993381,3/16/20,
693,Jordan,JOR,,,Middle East,Social distancing,Schools closure ,No,closure of all educational institutions for 2 weeks as of 15 March,3/15/20,US Embassy,Government,https://jo.usembassy.gov/covid-19-information/,3/16/20,
694,Jordan,JOR,,,Middle East,Movement restrictions,Travel restrictions,Yes,"travellers arriving from France, Germany, Spain are banned from entry",3/16/20,US Embassy,Government,https://jo.usembassy.gov/covid-19-information/,3/16/20,
700,Jordan,JOR,,,Middle East,Movement restrictions,Lockdown of refugee/idp camps,Yes,Syrian refugees camps are put under lockdown with external visitors no longer permitted to enter,3/16/20,TheNational,Media,https://www.thenational.ae/world/mena/coronavirus-jordan-closes-off-syrian-refugee-camps-to-contain-virus-1.993381,3/16/20,
800,Jordan,JOR,,,Middle East,Movement restrictions,Flights suspension,No,All international flights suspended. Goods still ongoing.,3/17/20,Ministry of Foreign Affairs - Italy,Government,http://www.viaggiaresicuri.it,3/17/20,
843,Jordan,JOR,,,Middle East,Social and economic measures,General lockdown,No,Government imposes Defense law. All public and private offices shut down for two weeks.  Movement between cities and towns is stritcly prohibilited.  Military is deployed to enforce regulations,3/18/20,NRC MERO,Other organisations,Internal Document circulated,3/18/20,
844,Jordan,JOR,,,Middle East,Movement restrictions,Travel restrictions,No,"All flights to and from Jordan are suspended until further notice, excpetion of diplomatic missions and international organizations",3/17/20,NRC MERO,Other organisations,Internal Document circulated,3/18/20,
1239,Jordan,JOR,,,Middle East,Social and economic measures,State of emergency declared,No,,3/18/20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,3/21/20,
1240,Jordan,JOR,,,Middle East,Movement restrictions,Flights suspension,No,"All flights *except those carrying cargo, diplomats/international orgnaization personnel",3/17/20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,3/21/20,
1241,Jordan,JOR,,,Middle East,Movement restrictions,Checkpoints,Yes,"checkpoints placed around the capital Amman, other major urban centres and major thoroughfares. Manned by Jordan Armed Forces. ",3/18/20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,3/21/20,
1242,Jordan,JOR,,,Middle East,Social and economic measures,General lockdown,No,"indefinite countrywide curfew. All domestic movement is prohibited and all shops, including those that sell food and medicines, are closed until further notice. Exceptions for movement restrictions will be made for emergencies, but require special permission. Authorities stated that on 24 March, they will announce regulations for shop openings as to allow patrons to obtain goods.",3/21/20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,3/21/20,
1243,Jordan,JOR,,,Middle East,Social distancing,Public services closure ,No,"Prohibition of gatherings 10+ people, Public transportation is suspended, All institutions and business in the public and private sectors will be closed except for those deemed critical by the Government of Jordan.",3/17/20,US Embassy of Jordan ,Government,https://jo.usembassy.gov/covid-19-information/,3/21/20,
556,Kazakhstan,KAZ,,,Asia,Movement restrictions,Travel restrictions,Yes,"Travel ban for people from countries such as China, Iran, South Korea, Italy - not applicable to diplomats and transport crews.",3/6/20,Ministry of Foreign Affairs - France,Government,https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/kazakhstan/,3/16/20,
559,Kazakhstan,KAZ,,,Asia,Movement restrictions,Travel restrictions,Yes,"Travel ban for people from countries France, Germany, Spain - not applicable to diplomats and transport crews.",3/11/20,Ministry of Foreign Affairs - France,Government,https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/kazakhstan/,3/16/20,
560,Kazakhstan,KAZ,,,Asia,Public health measures,General recommendations,Yes,Other countries travellers have benn recommended to check with a doctor for 14 days upon arrival,3/11/20,Ministry of Foreign Affairs - France,Government,https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/kazakhstan/,3/16/20,
257,Kenya,KEN,,,Africa,Public health measures,Awareness campaigns,No,Sanitation and hygiene recommendations,,Ministry of Health,Government,http://www.health.go.ke/covid-19/,3/15/20,
258,Kenya,KEN,,,Africa,Public health measures,Introduction of quarantine policies,Yes,Those arriving from affected countries are required to self-isolate for 14 days. ,,Ministry of Health,Government,http://www.health.go.ke/covid-19/,3/15/20,
308,Kenya,KEN,,,Africa,Movement restrictions,Travel restrictions,Yes,Suspended entry into Kenya by people from all countries affected by the Covid-19 disease for 30 days. Only Kenyan nationals or those with a permit will be allowed to enter ,3/15/20,Daily Nation,Government,https://twitter.com/moh_kenya?lang=en,3/15/20,https://www.nation.co.ke/news/Coronavirus-Kenya-confirms-2-more-cases/1056-5492028-4817d7z/index.html
309,Kenya,KEN,,,Africa,Social distancing,Schools closure ,No,"Primary, secondary, and private school closures starting 16 March.",3/15/20,Daily Nation,Government,https://twitter.com/moh_kenya?lang=en,3/15/20,https://www.nation.co.ke/news/Coronavirus-Kenya-confirms-2-more-cases/1056-5492028-4817d7z/index.html
320,Kenya,KEN,,,Africa,Public health measures,Introduction of quarantine policies,Yes,Self-quarantine for all those who have entered the country over the last 14 days and for those who do arrive after the stricter measures to quarantine as well. ,3/15/20,Daily Nation,Government,https://twitter.com/moh_kenya?lang=en,3/15/20,https://www.nation.co.ke/news/Coronavirus-Kenya-confirms-2-more-cases/1056-5492028-4817d7z/index.html
324,kenya,KEN,,,Africa,Public health measures,Awareness campaigns,No,Sanitation and hygiene recommendations,3/15/20,Daily Nation,Government,https://twitter.com/moh_kenya?lang=en,3/15/20,https://www.nation.co.ke/news/Coronavirus-Kenya-confirms-2-more-cases/1056-5492028-4817d7z/index.html
326,Kenya,KEN,,,Africa,Social distancing,Limit public gatherings,No,"Limiting hospital visits, churchs, meetings, weddings, etc",3/15/20,Daily Nation,Government,https://twitter.com/moh_kenya?lang=en,3/15/20,https://www.nation.co.ke/news/Coronavirus-Kenya-confirms-2-more-cases/1056-5492028-4817d7z/index.html
1001,Kenya,KEN,,,Africa,Movement restrictions,Travel restrictions,Yes,The government of Kenya is suspending travel for all persons coming into Kenya from any country with reported COVID-19 cases for a one month period. Only Kenyan citizens and legal residents will be allowed to enter Kenya. All new entrants will be required to self-quarantine for a period of 14 days.,3/17/20,US Embassy in Kenya,Government,https://ke.usembassy.gov/covid-19-information/,3/20/20,https://africa.cgtn.com/2020/03/15/kenya-announces-2-new-covid-19-cases-school-closures-travel-bans/
1002,Kenya,KEN,,,Africa,Social distancing,Schools closure ,No,"From Monday the 23/03/2020, primary schools will be shut down. Boarding schools are expected to send pupils back home by mid-week, while higher education institutions are to close by week’s end (27/03/2020).",3/23/20,CGTN Africa,Media,https://africa.cgtn.com/2020/03/15/kenya-announces-2-new-covid-19-cases-school-closures-travel-bans/,3/20/20,
147,Kiribati,KIR,,,Pacific,Movement restrictions,Travel restrictions,Yes,All passengers who have been in a country with confirmed cases of COVID-19 must have stayed in a country with no confirmed cases for at least 14 days and provide medical clearance to confirm that they are free of the virus prior to entry.,3/7/20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#ITA,3/15/20,
148,Kiribati,KIR,,,Pacific,Public health measures,Introduction of quarantine policies,Yes,All passengers who have been in a country with confirmed cases of COVID-19 must have stayed in a country with no confirmed cases for at least 14 days and provide medical clearance to confirm that they are free of the virus prior to entry.,3/7/20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#ITA,3/15/20,
149,Kiribati,KIR,,,Pacific,Movement restrictions,Additional health/documents requirements upon arrival,Yes,All passengers who have been in a country with confirmed cases of COVID-19 must have stayed in a country with no confirmed cases for at least 14 days and provide medical clearance to confirm that they are free of the virus prior to entry.,3/7/20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#ITA,3/15/20,
910,Kiribati,KIR,,,Pacific,Public health measures,Introduction of quarantine policies,Yes,All passengers traveling from Kiritimati to Nadi on the Honolulu-Xmas-Nadi flight need to be quarantined in Fiji for 14 days before traveling back to Kiribati. Medical clearance can be obtained in Nadi from Zens clinic in Namaka town and in Suva from Tebana’s surgery. MHMS Kiribati will add more clinics in due course,17/03/2020,Ministry of Health and Medical Services,Government,https://www.mhms.gov.ki/important-notices.html,3/20/20,
362,Korea DPR,PRK,,,Asia,Movement restrictions,Border closure ,Yes,TO all foreign tourists.,,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,3/15/20,
363,Korea DPR,PRK,,,Asia,Public health measures,Introduction of quarantine policies,Yes,30 days for foreign visitors,,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,3/15/20,
