Date,Country,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-04-05,GB,Shetland Islands,-84.0,-49.0,,-54.0,-59.0,
2020-04-05,GB,Shropshire,-83.0,-45.0,-43.0,-65.0,-49.0,14.0
2020-04-05,GB,Slough,-76.0,-38.0,3.0,-75.0,-51.0,31.0
2020-04-05,GB,Somerset,-82.0,-44.0,-43.0,-67.0,-48.0,14.0
2020-04-05,GB,South Ayrshire Council,-86.0,-43.0,-42.0,-54.0,-53.0,20.0
2020-04-05,GB,South Gloucestershire,-80.0,-38.0,-5.0,-56.0,-52.0,20.0
2020-04-05,GB,South Lanarkshire,-75.0,-34.0,0.0,-60.0,-52.0,14.0
2020-04-05,GB,South Yorkshire,-83.0,-38.0,-22.0,-66.0,-51.0,14.0
2020-04-05,GB,Southampton,-85.0,-37.0,-36.0,-66.0,-52.0,15.0
2020-04-05,GB,Southend-on-Sea,-84.0,-31.0,-21.0,-73.0,-55.0,29.0
2020-04-05,GB,Staffordshire,-83.0,-40.0,-41.0,-71.0,-54.0,14.0
2020-04-05,GB,Stirling,-86.0,-46.0,-49.0,-73.0,-58.0,11.0
2020-04-05,GB,Stockton-on-Tees,-80.0,-43.0,-34.0,-59.0,-50.0,26.0
2020-04-05,GB,Stoke-on-Trent,-80.0,-42.0,-24.0,-69.0,-49.0,14.0
2020-04-05,GB,Suffolk,-83.0,-46.0,-42.0,-58.0,-50.0,14.0
2020-04-05,GB,Surrey,-82.0,-40.0,-34.0,-69.0,-57.0,16.0
2020-04-05,GB,Swansea,-82.0,-47.0,-47.0,-69.0,-53.0,19.0
2020-04-05,GB,Swindon,-82.0,-40.0,2.0,-63.0,-51.0,29.0
2020-04-05,GB,Thurrock,-85.0,-43.0,-14.0,-48.0,-49.0,30.0
2020-04-05,GB,Torbay,-84.0,-39.0,-41.0,-58.0,-53.0,24.0
2020-04-05,GB,Torfaen Principal Area,-78.0,-34.0,,-46.0,-50.0,24.0
2020-04-05,GB,Tyne and Wear,-81.0,-41.0,-37.0,-68.0,-55.0,14.0
2020-04-05,GB,Vale of Glamorgan,-81.0,-47.0,-55.0,-69.0,-56.0,27.0
2020-04-05,GB,Warrington,-83.0,-37.0,-5.0,-67.0,-49.0,27.0
2020-04-05,GB,Warwickshire,-84.0,-40.0,-40.0,-70.0,-54.0,15.0
2020-04-05,GB,West Berkshire,-86.0,-45.0,-26.0,-82.0,-55.0,30.0
2020-04-05,GB,West Dunbartonshire Council,-73.0,-36.0,,-48.0,-50.0,23.0
2020-04-05,GB,West Lothian,-71.0,-21.0,-22.0,-48.0,-49.0,27.0
2020-04-05,GB,West Midlands,-82.0,-41.0,-22.0,-74.0,-55.0,15.0
2020-04-05,GB,West Sussex,-82.0,-41.0,-21.0,-87.0,-54.0,15.0
2020-04-05,GB,West Yorkshire,-81.0,-39.0,-23.0,-68.0,-52.0,15.0
2020-04-05,GB,Wiltshire,-81.0,-42.0,-40.0,-66.0,-53.0,14.0
2020-04-05,GB,Windsor and Maidenhead,-87.0,-38.0,-53.0,-73.0,-58.0,31.0
2020-04-05,GB,Wokingham,-79.0,-50.0,2.0,-59.0,-59.0,32.0
2020-04-05,GB,Worcestershire,-84.0,-44.0,-30.0,-69.0,-55.0,14.0
2020-04-05,GB,Wrexham Principal Area,-78.0,-40.0,-36.0,-57.0,-46.0,24.0
2020-04-05,GB,York,-88.0,-47.0,-46.0,-82.0,-61.0,30.0
2020-04-05,VE,Total,-65.0,-48.0,-58.0,-65.0,-29.0,15.0
2020-04-05,YE,Total,-5.0,2.0,-6.0,-12.0,-7.0,4.0
2020-04-05,BR,Total,-67.0,-24.0,-66.0,-57.0,-30.0,15.0
2020-04-05,BR,Federal District,-64.0,-20.0,-62.0,-53.0,-33.0,17.0
2020-04-05,BR,State of Acre,-67.0,-20.0,-56.0,-65.0,-23.0,10.0
2020-04-05,BR,State of Alagoas,-69.0,-27.0,-68.0,-71.0,-26.0,14.0
2020-04-05,BR,State of Amapá,-70.0,-22.0,-53.0,-73.0,-28.0,11.0
2020-04-05,BR,State of Amazonas,-64.0,-21.0,-63.0,-47.0,-29.0,13.0
2020-04-05,BR,State of Bahia,-70.0,-33.0,-68.0,-71.0,-31.0,16.0
