Year, Week, Virus,0-4 yr,5-24 yr,25-64 yr,65+ yr
2007,52,A (H3),5,8,10,2
2008,1,A (H3),6,18,23,6
2008,2,A (H3),20,48,47,6
2008,3,A (H3),29,100,55,8
2008,4,A (H3),45,189,111,19
2008,5,A (H3),53,310,202,24
2008,6,A (H3),99,388,251,53
2008,7,A (H3),121,344,256,62
2008,8,A (H3),162,364,278,107
2008,9,A (H3),137,290,275,95
2008,10,A (H3),150,208,183,61
2008,11,A (H3),101,139,151,78
2008,12,A (H3),99,106,124,53
2008,13,A (H3),35,49,49,32
2008,14,A (H3),15,33,31,25
2008,15,A (H3),13,12,14,15
2008,16,A (H3),4,7,11,4
2008,17,A (H3),3,5,3,0
2008,18,A (H3),2,3,3,0
2008,19,A (H3),2,1,5,2
2008,20,A (H3),1,0,2,0
2008,21,A (H3),0,3,1,0
2008,22,A (H3),1,1,0,0
2008,23,A (H3),0,0,0,1
2008,24,A (H3),0,0,0,0
2008,25,A (H3),0,0,1,1
2008,26,A (H3),0,0,0,0
2008,27,A (H3),0,0,0,0
2008,28,A (H3),1,0,0,0
2008,29,A (H3),0,0,0,0
2008,30,A (H3),2,0,3,0
2008,31,A (H3),1,0,0,0
2008,32,A (H3),0,0,0,0
2008,33,A (H3),0,0,0,0
2008,34,A (H3),0,0,1,0
2008,35,A (H3),0,0,0,0
2008,36,A (H3),0,0,0,0
2008,37,A (H3),0,2,0,0
2008,38,A (H3),2,0,1,0
2008,39,A (H3),0,0,0,0
2007,40,A (Subtyping not Performed),0,2,0,1
2007,41,A (Subtyping not Performed),0,0,0,0
2007,42,A (Subtyping not Performed),0,0,1,0
2007,43,A (Subtyping not Performed),0,1,0,0
2007,44,A (Subtyping not Performed),0,0,0,0
2007,45,A (Subtyping not Performed),0,0,0,0
2007,46,A (Subtyping not Performed),0,1,1,0
2007,47,A (Subtyping not Performed),1,1,0,0
2007,48,A (Subtyping not Performed),1,2,1,0
2007,49,A (Subtyping not Performed),0,0,0,0
2007,50,A (Subtyping not Performed),0,2,1,0
2007,51,A (Subtyping not Performed),1,4,0,0
2007,52,A (Subtyping not Performed),0,1,0,0
2008,1,A (Subtyping not Performed),2,3,2,1
2008,2,A (Subtyping not Performed),5,8,11,2
2008,3,A (Subtyping not Performed),3,5,13,2
2008,4,A (Subtyping not Performed),6,22,14,3
2008,5,A (Subtyping not Performed),24,68,32,13
2008,6,A (Subtyping not Performed),32,56,44,7
2008,7,A (Subtyping not Performed),41,91,91,19
2008,8,A (Subtyping not Performed),53,72,85,27
2008,9,A (Subtyping not Performed),42,53,69,28
2008,10,A (Subtyping not Performed),45,49,55,20
2008,11,A (Subtyping not Performed),26,23,22,32
2008,12,A (Subtyping not Performed),19,14,14,13
2008,13,A (Subtyping not Performed),9,11,23,13
2008,14,A (Subtyping not Performed),4,6,7,1
2008,15,A (Subtyping not Performed),1,4,4,2
2008,16,A (Subtyping not Performed),4,2,7,1
2008,17,A (Subtyping not Performed),0,1,0,0
2008,18,A (Subtyping not Performed),0,1,1,0
2008,19,A (Subtyping not Performed),0,0,0,2
2008,20,A (Subtyping not Performed),0,0,1,1
2008,21,A (Subtyping not Performed),0,0,0,2
2008,22,A (Subtyping not Performed),0,0,0,0
2008,23,A (Subtyping not Performed),0,0,0,0
2008,24,A (Subtyping not Performed),0,0,0,0
2008,25,A (Subtyping not Performed),0,0,0,0
2008,26,A (Subtyping not Performed),0,0,0,0
2008,27,A (Subtyping not Performed),0,0,0,0
2008,28,A (Subtyping not Performed),0,0,0,0
2008,29,A (Subtyping not Performed),0,0,0,0
2008,30,A (Subtyping not Performed),0,0,0,1
2008,31,A (Subtyping not Performed),0,0,0,0
2008,32,A (Subtyping not Performed),0,0,0,0
2008,33,A (Subtyping not Performed),0,0,0,0
2008,34,A (Subtyping not Performed),0,0,0,0
2008,35,A (Subtyping not Performed),0,0,0,0
2008,36,A (Subtyping not Performed),0,0,0,0
2008,37,A (Subtyping not Performed),0,0,0,0
2008,38,A (Subtyping not Performed),0,0,0,0
2008,39,A (Subtyping not Performed),0,0,0,0
2007,40,B (Lineage Unspecified),1,1,1,0
2007,41,B (Lineage Unspecified),0,0,0,0
2007,42,B (Lineage Unspecified),0,0,1,0
2007,43,B (Lineage Unspecified),1,1,0,0
2007,44,B (Lineage Unspecified),2,3,3,1
2007,45,B (Lineage Unspecified),3,2,3,0
2007,46,B (Lineage Unspecified),0,0,0,0
2007,47,B (Lineage Unspecified),2,3,3,1
2007,48,B (Lineage Unspecified),0,1,9,0
2007,49,B (Lineage Unspecified),1,6,4,3
2007,50,B (Lineage Unspecified),3,7,4,0
2007,51,B (Lineage Unspecified),6,11,11,2
2007,52,B (Lineage Unspecified),7,12,18,3
2008,1,B (Lineage Unspecified),9,7,33,6
2008,2,B (Lineage Unspecified),6,14,41,16
2008,3,B (Lineage Unspecified),20,24,49,7
2008,4,B (Lineage Unspecified),24,45,64,10
2008,5,B (Lineage Unspecified),26,65,124,25
2008,6,B (Lineage Unspecified),40,102,135,32
2008,7,B (Lineage Unspecified),38,68,120,42
2008,8,B (Lineage Unspecified),36,93,155,32
2008,9,B (Lineage Unspecified),63,86,172,54
2008,10,B (Lineage Unspecified),53,112,154,61
2008,11,B (Lineage Unspecified),50,97,126,51
2008,12,B (Lineage Unspecified),43,64,116,54
2008,13,B (Lineage Unspecified),52,45,120,62
2008,14,B (Lineage Unspecified),34,39,76,38
2008,15,B (Lineage Unspecified),25,29,76,36
2008,16,B (Lineage Unspecified),14,20,46,15
2008,17,B (Lineage Unspecified),14,12,20,10
2008,18,B (Lineage Unspecified),10,5,15,5
2008,19,B (Lineage Unspecified),2,7,9,5
2008,20,B (Lineage Unspecified),3,4,6,2
2008,21,B (Lineage Unspecified),2,2,4,2
2008,22,B (Lineage Unspecified),1,1,2,1
2008,23,B (Lineage Unspecified),0,2,2,0
2008,24,B (Lineage Unspecified),2,2,0,1
2008,25,B (Lineage Unspecified),1,0,0,0
2008,26,B (Lineage Unspecified),2,0,0,4
2008,27,B (Lineage Unspecified),2,0,0,0
2008,28,B (Lineage Unspecified),1,0,2,0
2008,29,B (Lineage Unspecified),0,1,0,0
2008,30,B (Lineage Unspecified),0,0,0,0
2008,31,B (Lineage Unspecified),1,0,1,0
2008,32,B (Lineage Unspecified),0,1,0,0
2008,33,B (Lineage Unspecified),1,0,0,0
2008,34,B (Lineage Unspecified),0,1,2,0
2008,35,B (Lineage Unspecified),0,0,2,0
2008,36,B (Lineage Unspecified),0,0,0,0
2008,37,B (Lineage Unspecified),0,2,0,0
2008,38,B (Lineage Unspecified),0,1,1,0
2008,39,B (Lineage Unspecified),0,0,0,0
2006,40,A (H1),6,3,1,0
2006,41,A (H1),2,15,3,0
2006,42,A (H1),7,8,2,0
2006,43,A (H1),1,9,1,0
2006,44,A (H1),5,16,3,0
2006,45,A (H1),4,11,3,0
2006,46,A (H1),3,19,3,0
2006,47,A (H1),4,14,3,0
2006,48,A (H1),9,25,8,0
2006,49,A (H1),10,32,11,0
2006,50,A (H1),14,73,16,0
2006,51,A (H1),30,128,28,0
2006,52,A (H1),42,94,55,3
2007,1,A (H1),27,50,42,0
2007,2,A (H1),42,89,35,6
2007,3,A (H1),39,75,46,4
2007,4,A (H1),57,169,60,7
2007,5,A (H1),76,191,73,5
2007,6,A (H1),96,250,100,7
2007,7,A (H1),99,225,77,4
2007,8,A (H1),87,144,51,2
2007,9,A (H1),41,100,47,4
2007,10,A (H1),50,78,35,1
2007,11,A (H1),35,64,41,5
2007,12,A (H1),18,31,14,1
2007,13,A (H1),16,30,10,0
2007,14,A (H1),7,15,8,1
2007,15,A (H1),5,15,9,0
2007,16,A (H1),7,11,7,0
2007,17,A (H1),8,10,3,0
2007,18,A (H1),2,9,4,0
2007,19,A (H1),4,2,1,0
2007,20,A (H1),2,0,1,0
2007,21,A (H1),2,2,0,0
2007,22,A (H1),0,1,1,0
2007,23,A (H1),1,0,0,0
2007,24,A (H1),0,0,0,0
2007,25,A (H1),1,0,2,0
2007,26,A (H1),0,0,0,0
2007,27,A (H1),0,1,1,0
2007,28,A (H1),3,0,0,1
2007,29,A (H1),0,4,0,0
2007,30,A (H1),4,7,3,0
2007,31,A (H1),1,0,1,0
2007,32,A (H1),5,3,2,1
2007,33,A (H1),4,3,0,0
2007,34,A (H1),0,1,0,0
2007,35,A (H1),3,3,3,1
2007,36,A (H1),3,3,3,1
2007,37,A (H1),7,5,2,0
2007,38,A (H1),1,5,4,1
2007,39,A (H1),1,1,1,0
2006,40,A (H3),0,0,0,2
2006,41,A (H3),0,0,0,1
2006,42,A (H3),1,1,1,0
2006,43,A (H3),0,1,0,0
2006,44,A (H3),0,0,0,1
2006,45,A (H3),0,0,0,0
2006,46,A (H3),0,0,0,0
2006,47,A (H3),1,1,0,0
2006,48,A (H3),0,0,0,1
2006,49,A (H3),1,0,1,0
2006,50,A (H3),2,2,4,1
2006,51,A (H3),5,2,1,1
2006,52,A (H3),1,5,5,1
2007,1,A (H3),1,7,5,0
2007,2,A (H3),3,16,11,2
2007,3,A (H3),5,24,11,2
2007,4,A (H3),4,50,22,0
2007,5,A (H3),8,52,34,6
2007,6,A (H3),8,82,30,5
2007,7,A (H3),20,61,40,9
2007,8,A (H3),21,60,49,15
2007,9,A (H3),20,101,46,16
2007,10,A (H3),28,77,57,24
2007,11,A (H3),26,75,71,28
2007,12,A (H3),26,62,44,30
2007,13,A (H3),41,62,42,14
2007,14,A (H3),23,33,32,10
2007,15,A (H3),44,61,62,14
2007,16,A (H3),23,38,53,8
2007,17,A (H3),21,35,41,22
2007,18,A (H3),24,24,23,5
2007,19,A (H3),11,12,10,4
2007,20,A (H3),2,5,8,8
2007,21,A (H3),11,9,9,2
2007,22,A (H3),3,1,1,2
2007,23,A (H3),3,0,1,1
2007,24,A (H3),2,1,2,1
2007,25,A (H3),1,0,0,0
2007,26,A (H3),0,0,1,0
2007,27,A (H3),1,0,2,0
2007,28,A (H3),1,3,3,1
2007,29,A (H3),1,0,2,0
2007,30,A (H3),1,1,3,2
2007,31,A (H3),4,0,2,0
2007,32,A (H3),0,0,4,1
2007,33,A (H3),0,1,1,0
2007,34,A (H3),0,0,0,0
2007,35,A (H3),0,0,0,0
2007,36,A (H3),0,0,0,0
2007,37,A (H3),0,0,1,0
2007,38,A (H3),0,0,0,1
2007,39,A (H3),0,0,0,1
2006,40,A (Subtyping not Performed),1,1,0,0
2006,41,A (Subtyping not Performed),0,2,0,0
2006,42,A (Subtyping not Performed),2,1,0,0
2006,43,A (Subtyping not Performed),2,0,0,0
2006,44,A (Subtyping not Performed),0,0,0,0
2006,45,A (Subtyping not Performed),0,1,1,0
2006,46,A (Subtyping not Performed),0,4,0,0
2006,47,A (Subtyping not Performed),0,1,0,0
2006,48,A (Subtyping not Performed),0,5,2,0
2006,49,A (Subtyping not Performed),3,0,1,1
2006,50,A (Subtyping not Performed),2,6,0,0
2006,51,A (Subtyping not Performed),4,17,2,1
2006,52,A (Subtyping not Performed),6,9,5,0
2007,1,A (Subtyping not Performed),0,7,1,0
2007,2,A (Subtyping not Performed),5,2,1,0
2007,3,A (Subtyping not Performed),6,17,5,0
2007,4,A (Subtyping not Performed),3,39,5,0
2007,5,A (Subtyping not Performed),12,45,7,0
2007,6,A (Subtyping not Performed),6,53,14,1
2007,7,A (Subtyping not Performed),15,49,56,7
2007,8,A (Subtyping not Performed),15,33,50,2
2007,9,A (Subtyping not Performed),14,52,16,5
2007,10,A (Subtyping not Performed),6,19,19,7
2007,11,A (Subtyping not Performed),7,18,16,5
2007,12,A (Subtyping not Performed),4,11,18,5
2007,13,A (Subtyping not Performed),2,11,1,1
2007,14,A (Subtyping not Performed),2,8,3,2
2007,15,A (Subtyping not Performed),1,3,3,5
2007,16,A (Subtyping not Performed),1,6,6,0
2007,17,A (Subtyping not Performed),3,2,2,2
2007,18,A (Subtyping not Performed),0,1,2,1
2007,19,A (Subtyping not Performed),1,0,0,0
2007,20,A (Subtyping not Performed),0,0,0,0
2007,21,A (Subtyping not Performed),1,0,1,0
2007,22,A (Subtyping not Performed),1,0,1,0
2007,23,A (Subtyping not Performed),0,0,1,0
2007,24,A (Subtyping not Performed),0,0,0,0
2007,25,A (Subtyping not Performed),0,0,0,0
2007,26,A (Subtyping not Performed),0,0,0,0
2007,27,A (Subtyping not Performed),0,0,0,0
2007,28,A (Subtyping not Performed),0,0,0,0
2007,29,A (Subtyping not Performed),0,0,0,0
2007,30,A (Subtyping not Performed),0,0,0,0
2007,31,A (Subtyping not Performed),1,0,0,0
2007,32,A (Subtyping not Performed),0,0,0,0
2007,33,A (Subtyping not Performed),0,0,1,0
2007,34,A (Subtyping not Performed),0,0,0,0
2007,35,A (Subtyping not Performed),2,0,0,0
2007,36,A (Subtyping not Performed),0,0,0,0
2007,37,A (Subtyping not Performed),0,1,0,0
2007,38,A (Subtyping not Performed),0,0,0,0
2007,39,A (Subtyping not Performed),1,1,0,0
2006,40,B (Lineage Unspecified),1,1,0,0
2006,41,B (Lineage Unspecified),1,2,0,0
2006,42,B (Lineage Unspecified),1,3,3,0
2006,43,B (Lineage Unspecified),1,1,0,0
2006,44,B (Lineage Unspecified),6,12,0,0
2006,45,B (Lineage Unspecified),6,11,6,0
2006,46,B (Lineage Unspecified),1,13,1,0
2006,47,B (Lineage Unspecified),0,6,1,0
2006,48,B (Lineage Unspecified),8,12,4,0
2006,49,B (Lineage Unspecified),8,12,4,1
2006,50,B (Lineage Unspecified),5,28,5,0
2006,51,B (Lineage Unspecified),6,36,6,1
2006,52,B (Lineage Unspecified),6,25,6,3
2007,1,B (Lineage Unspecified),4,18,5,0
2007,2,B (Lineage Unspecified),8,21,11,3
2007,3,B (Lineage Unspecified),8,20,4,0
2007,4,B (Lineage Unspecified),11,41,7,0
2007,5,B (Lineage Unspecified),11,52,9,1
2007,6,B (Lineage Unspecified),16,83,26,3
2007,7,B (Lineage Unspecified),19,90,19,1
2007,8,B (Lineage Unspecified),25,120,21,2
2007,9,B (Lineage Unspecified),28,132,30,2
2007,10,B (Lineage Unspecified),29,129,27,10
2007,11,B (Lineage Unspecified),27,116,34,4
2007,12,B (Lineage Unspecified),28,86,44,5
2007,13,B (Lineage Unspecified),17,48,22,3
2007,14,B (Lineage Unspecified),22,28,18,3
2007,15,B (Lineage Unspecified),19,40,17,3
2007,16,B (Lineage Unspecified),8,16,13,6
2007,17,B (Lineage Unspecified),4,10,11,4
2007,18,B (Lineage Unspecified),7,12,10,3
2007,19,B (Lineage Unspecified),3,6,3,5
2007,20,B (Lineage Unspecified),6,6,2,0
2007,21,B (Lineage Unspecified),4,1,2,0
2007,22,B (Lineage Unspecified),2,2,0,0
2007,23,B (Lineage Unspecified),0,1,0,0
2007,24,B (Lineage Unspecified),1,2,1,0
2007,25,B (Lineage Unspecified),2,0,0,0
2007,26,B (Lineage Unspecified),0,0,0,0
2007,27,B (Lineage Unspecified),1,2,0,0
2007,28,B (Lineage Unspecified),1,0,0,1
2007,29,B (Lineage Unspecified),0,0,1,0
2007,30,B (Lineage Unspecified),1,0,0,0
2007,31,B (Lineage Unspecified),1,0,0,0
2007,32,B (Lineage Unspecified),0,0,0,1
2007,33,B (Lineage Unspecified),0,0,0,0
2007,34,B (Lineage Unspecified),0,0,1,0
2007,35,B (Lineage Unspecified),4,1,2,0
2007,36,B (Lineage Unspecified),0,0,0,0
2007,37,B (Lineage Unspecified),3,3,0,1
2007,38,B (Lineage Unspecified),2,1,0,0
2007,39,B (Lineage Unspecified),0,0,0,0
2005,40,A (H1),0,0,0,0
2005,41,A (H1),0,0,0,0
2005,42,A (H1),0,0,0,0
2005,43,A (H1),0,0,0,0
2005,44,A (H1),0,0,0,0
2005,45,A (H1),0,0,1,0
2005,46,A (H1),0,1,1,0
2005,47,A (H1),0,0,0,0
2005,48,A (H1),0,0,0,1
2005,49,A (H1),0,0,0,0
2005,50,A (H1),0,0,0,0
2005,51,A (H1),0,0,0,0
2005,52,A (H1),1,1,0,0
2006,1,A (H1),1,0,0,0
2006,2,A (H1),1,1,0,0
2006,3,A (H1),0,1,1,0
2006,4,A (H1),1,2,1,0
2006,5,A (H1),2,2,1,0
2006,6,A (H1),1,4,2,0
2006,7,A (H1),5,9,1,1
2006,8,A (H1),2,6,3,3
2006,9,A (H1),11,12,6,0
2006,10,A (H1),13,34,7,0
2006,11,A (H1),11,25,3,0
2006,12,A (H1),26,44,6,1
2006,13,A (H1),19,40,3,1
2006,14,A (H1),14,21,3,0
2006,15,A (H1),12,6,4,0
2006,16,A (H1),5,12,7,0
2006,17,A (H1),3,6,1,0
2006,18,A (H1),1,3,2,0
2006,19,A (H1),0,8,4,0
2006,20,A (H1),2,1,2,0
2006,21,A (H1),4,3,2,0
2006,22,A (H1),2,3,3,0
2006,23,A (H1),2,4,3,0
2006,24,A (H1),1,2,0,0
2006,25,A (H1),0,0,2,0
2006,26,A (H1),0,2,0,1
2006,27,A (H1),0,1,0,1
2006,28,A (H1),0,0,0,0
2006,29,A (H1),0,0,0,0
2006,30,A (H1),1,4,1,0
2006,31,A (H1),0,1,2,0
2006,32,A (H1),1,0,0,0
2006,33,A (H1),0,1,1,0
2006,34,A (H1),0,1,2,0
2006,35,A (H1),2,2,0,1
2006,36,A (H1),0,3,2,0
2006,37,A (H1),3,7,2,0
2006,38,A (H1),7,14,1,0
2006,39,A (H1),2,8,2,1
2005,40,A (H3),1,3,2,0
2005,41,A (H3),3,2,0,1
2005,42,A (H3),0,8,3,0
2005,43,A (H3),0,1,4,0
2005,44,A (H3),1,6,3,2
2005,45,A (H3),5,8,3,2
2005,46,A (H3),1,7,2,3
2005,47,A (H3),4,7,5,2
2005,48,A (H3),4,28,13,7
2005,49,A (H3),15,44,32,20
2005,50,A (H3),45,92,56,35
2005,51,A (H3),37,103,101,36
2005,52,A (H3),53,86,102,63
2006,1,A (H3),47,59,79,50
2006,2,A (H3),54,74,86,56
2006,3,A (H3),34,109,76,43
2006,4,A (H3),37,134,86,22
2006,5,A (H3),32,138,89,37
2006,6,A (H3),42,137,95,17
2006,7,A (H3),42,151,122,43
2006,8,A (H3),44,129,119,42
2006,9,A (H3),47,172,126,56
2006,10,A (H3),60,139,116,77
2006,11,A (H3),44,80,76,55
2006,12,A (H3),30,52,58,33
2006,13,A (H3),18,45,33,24
2006,14,A (H3),9,10,15,14
2006,15,A (H3),10,6,19,10
2006,16,A (H3),7,5,10,6
2006,17,A (H3),0,0,2,0
2006,18,A (H3),0,2,2,3
2006,19,A (H3),0,0,0,0
2006,20,A (H3),1,0,0,0
2006,21,A (H3),0,0,0,0
2006,22,A (H3),0,0,0,0
2006,23,A (H3),0,0,0,0
2006,24,A (H3),0,0,0,0
2006,25,A (H3),0,0,0,0
2006,26,A (H3),0,0,0,1
2006,27,A (H3),0,0,0,0
2006,28,A (H3),0,1,0,0
2006,29,A (H3),0,0,0,0
2006,30,A (H3),0,0,1,0
2006,31,A (H3),0,0,0,0
2006,32,A (H3),0,0,0,0
2006,33,A (H3),0,0,0,0
2006,34,A (H3),0,0,0,0
2006,35,A (H3),0,0,0,0
2006,36,A (H3),0,0,0,0
2006,37,A (H3),0,0,0,0
2006,38,A (H3),0,0,0,0
2006,39,A (H3),0,0,0,0
2005,40,A (Subtyping not Performed),2,0,0,1
2005,41,A (Subtyping not Performed),1,0,0,0
2005,42,A (Subtyping not Performed),0,0,0,0
2005,43,A (Subtyping not Performed),1,0,0,0
2005,44,A (Subtyping not Performed),0,0,0,0
2005,45,A (Subtyping not Performed),1,1,1,0
2005,46,A (Subtyping not Performed),0,2,0,0
2005,47,A (Subtyping not Performed),0,0,0,1
2005,48,A (Subtyping not Performed),4,5,3,1
2005,49,A (Subtyping not Performed),3,11,1,2
2005,50,A (Subtyping not Performed),2,18,7,8
2005,51,A (Subtyping not Performed),6,6,55,0
2005,52,A (Subtyping not Performed),5,2,48,6
2006,1,A (Subtyping not Performed),5,17,16,12
2006,2,A (Subtyping not Performed),10,26,21,4
2006,3,A (Subtyping not Performed),3,14,7,5
2006,4,A (Subtyping not Performed),8,25,10,9
2006,5,A (Subtyping not Performed),6,32,10,9
2006,6,A (Subtyping not Performed),14,35,23,18
2006,7,A (Subtyping not Performed),13,29,35,16
2006,8,A (Subtyping not Performed),17,41,31,22
2006,9,A (Subtyping not Performed),12,45,31,30
2006,10,A (Subtyping not Performed),16,33,40,18
2006,11,A (Subtyping not Performed),8,20,11,17
2006,12,A (Subtyping not Performed),6,14,11,15
2006,13,A (Subtyping not Performed),1,6,9,10
2006,14,A (Subtyping not Performed),3,8,12,11
2006,15,A (Subtyping not Performed),4,5,4,2
2006,16,A (Subtyping not Performed),1,0,1,6
2006,17,A (Subtyping not Performed),0,1,0,2
2006,18,A (Subtyping not Performed),0,5,0,1
2006,19,A (Subtyping not Performed),0,4,1,2
2006,20,A (Subtyping not Performed),0,0,1,4
2006,21,A (Subtyping not Performed),0,0,0,0
2006,22,A (Subtyping not Performed),0,1,0,0
2006,23,A (Subtyping not Performed),0,0,0,0
2006,24,A (Subtyping not Performed),0,0,0,0
2006,25,A (Subtyping not Performed),0,0,0,0
2006,26,A (Subtyping not Performed),0,0,0,0
2006,27,A (Subtyping not Performed),0,0,0,0
2006,28,A (Subtyping not Performed),0,0,0,0
2006,29,A (Subtyping not Performed),0,0,0,0
2006,30,A (Subtyping not Performed),0,0,0,0
2006,31,A (Subtyping not Performed),0,0,0,0
2006,32,A (Subtyping not Performed),0,0,0,0
2006,33,A (Subtyping not Performed),0,0,0,0
2006,34,A (Subtyping not Performed),0,0,0,0
2006,35,A (Subtyping not Performed),0,0,0,0
2006,36,A (Subtyping not Performed),1,0,0,0
2006,37,A (Subtyping not Performed),0,0,0,0
2006,38,A (Subtyping not Performed),0,0,0,0
2006,39,A (Subtyping not Performed),0,0,1,0
2005,40,B (Lineage Unspecified),0,0,0,0
2005,41,B (Lineage Unspecified),0,0,1,0
2005,42,B (Lineage Unspecified),0,0,1,0
2005,43,B (Lineage Unspecified),0,0,0,0
2005,44,B (Lineage Unspecified),0,0,1,1
2005,45,B (Lineage Unspecified),0,0,0,0
2005,46,B (Lineage Unspecified),0,1,0,0
2005,47,B (Lineage Unspecified),0,1,0,0
2005,48,B (Lineage Unspecified),0,0,0,0
2005,49,B (Lineage Unspecified),2,2,1,0
2005,50,B (Lineage Unspecified),1,1,0,0
2005,51,B (Lineage Unspecified),1,3,0,1
2005,52,B (Lineage Unspecified),0,1,3,0
2006,1,B (Lineage Unspecified),1,8,2,0
2006,2,B (Lineage Unspecified),0,4,1,1
2006,3,B (Lineage Unspecified),2,3,4,0
2006,4,B (Lineage Unspecified),2,3,0,0
2006,5,B (Lineage Unspecified),1,9,5,1
2006,6,B (Lineage Unspecified),1,29,10,3
2006,7,B (Lineage Unspecified),5,29,6,0
2006,8,B (Lineage Unspecified),6,25,3,1
2006,9,B (Lineage Unspecified),10,55,6,1
2006,10,B (Lineage Unspecified),15,60,10,1
2006,11,B (Lineage Unspecified),10,76,15,3
2006,12,B (Lineage Unspecified),16,100,21,5
2006,13,B (Lineage Unspecified),27,97,22,6
2006,14,B (Lineage Unspecified),28,77,21,7
2006,15,B (Lineage Unspecified),13,60,8,1
2006,16,B (Lineage Unspecified),12,57,9,0
2006,17,B (Lineage Unspecified),10,29,9,0
2006,18,B (Lineage Unspecified),9,32,4,1
2006,19,B (Lineage Unspecified),6,27,2,1
2006,20,B (Lineage Unspecified),4,18,3,0
2006,21,B (Lineage Unspecified),3,24,4,0
2006,22,B (Lineage Unspecified),2,17,1,1
2006,23,B (Lineage Unspecified),3,12,1,1
2006,24,B (Lineage Unspecified),1,3,2,0
2006,25,B (Lineage Unspecified),2,3,0,1
2006,26,B (Lineage Unspecified),1,3,1,0
2006,27,B (Lineage Unspecified),0,0,0,0
2006,28,B (Lineage Unspecified),0,0,0,0
2006,29,B (Lineage Unspecified),0,2,0,0
2006,30,B (Lineage Unspecified),0,1,0,0
2006,31,B (Lineage Unspecified),0,1,0,0
2006,32,B (Lineage Unspecified),0,0,0,0
2006,33,B (Lineage Unspecified),0,1,0,0
2006,34,B (Lineage Unspecified),0,1,0,0
2006,35,B (Lineage Unspecified),0,0,0,0
2006,36,B (Lineage Unspecified),0,0,0,0
2006,37,B (Lineage Unspecified),0,0,0,0
2006,38,B (Lineage Unspecified),0,0,0,0
2006,39,B (Lineage Unspecified),0,0,0,0
2004,40,A (H1),0,0,0,0
2004,41,A (H1),0,0,0,0
2004,42,A (H1),0,0,0,0
2004,43,A (H1),0,0,0,0
2004,44,A (H1),0,0,0,0
2004,45,A (H1),0,0,0,0
2004,46,A (H1),0,0,0,0
2004,47,A (H1),0,0,0,0
2004,48,A (H1),0,0,0,0
2004,49,A (H1),0,0,0,0
2004,50,A (H1),0,1,0,0
2004,51,A (H1),1,0,0,0
2004,52,A (H1),0,0,0,0
2005,1,A (H1),0,1,1,0
2005,2,A (H1),0,0,1,0
2005,3,A (H1),0,0,1,1
2005,4,A (H1),0,1,0,0
2005,5,A (H1),0,0,0,0
2005,6,A (H1),0,2,0,0
2005,7,A (H1),0,1,0,0
2005,8,A (H1),0,1,0,0
2005,9,A (H1),0,0,0,0
2005,10,A (H1),0,0,0,0
2005,11,A (H1),0,0,0,0
2005,12,A (H1),0,0,0,0
2005,13,A (H1),0,2,1,0
2005,14,A (H1),0,0,0,0
2005,15,A (H1),0,0,0,0
2005,16,A (H1),0,0,0,1
2005,17,A (H1),0,0,0,0
2005,18,A (H1),0,0,0,0
2005,19,A (H1),0,0,0,0
2005,20,A (H1),0,0,0,0
2005,21,A (H1),0,0,0,0
2005,22,A (H1),0,0,0,0
2005,23,A (H1),0,0,0,0
2005,24,A (H1),0,0,0,0
2005,25,A (H1),0,0,0,0
2005,26,A (H1),0,0,0,0
2005,27,A (H1),0,0,0,0
2005,28,A (H1),0,0,0,0
2005,29,A (H1),0,0,0,0
2005,30,A (H1),0,0,0,0
2005,31,A (H1),0,0,0,0
2005,32,A (H1),0,0,0,0
2005,33,A (H1),1,0,0,0
2005,34,A (H1),0,0,0,0
2005,35,A (H1),0,0,0,0
2005,36,A (H1),0,0,0,0
2005,37,A (H1),0,0,0,0
2005,38,A (H1),0,0,0,0
2005,39,A (H1),0,0,0,0
2004,40,A (H3),1,0,1,2
2004,41,A (H3),1,3,3,3
2004,42,A (H3),2,1,7,4
2004,43,A (H3),2,3,2,5
2004,44,A (H3),4,4,7,4
2004,45,A (H3),0,2,13,10
2004,46,A (H3),5,7,20,5
2004,47,A (H3),3,7,7,0
2004,48,A (H3),4,18,28,8
2004,49,A (H3),5,22,33,20
2004,50,A (H3),10,37,30,25
2004,51,A (H3),16,46,66,25
2004,52,A (H3),51,79,130,52
2005,1,A (H3),50,86,153,69
2005,2,A (H3),35,91,116,33
2005,3,A (H3),37,105,125,58
2005,4,A (H3),46,170,159,85
2005,5,A (H3),58,249,188,104
2005,6,A (H3),61,226,178,105
2005,7,A (H3),60,255,194,100
2005,8,A (H3),56,161,159,97
2005,9,A (H3),23,88,56,33
2005,10,A (H3),15,61,40,29
2005,11,A (H3),17,47,36,35
2005,12,A (H3),12,34,29,15
2005,13,A (H3),6,15,18,12
2005,14,A (H3),6,11,17,12
2005,15,A (H3),0,3,4,6
2005,16,A (H3),7,5,5,4
2005,17,A (H3),3,1,3,2
2005,18,A (H3),1,2,2,2
2005,19,A (H3),3,3,3,3
2005,20,A (H3),2,9,4,3
2005,21,A (H3),2,2,0,0
2005,22,A (H3),2,1,2,0
2005,23,A (H3),0,1,1,2
2005,24,A (H3),0,2,0,1
2005,25,A (H3),0,1,3,1
2005,26,A (H3),0,0,0,0
2005,27,A (H3),0,0,1,0
2005,28,A (H3),0,0,0,0
2005,29,A (H3),0,0,0,0
